order_id,house_number,road,suburb,state_district,state,postcode,city
c397943d2e8a7e3aa5627310b8f5e79a,,Берёзовая аллея,Отрадное,Северо-Восточный административный округ,Москва,127427,район Отрадное
a45f2fd8580dd520834cb05d2dbe7bd2,к4,Проектируемый проезд №4305,Восточная промзона,,Московская область,143969,
bfdae70a6ae1eb484f7871f46215a907,18,Петровско-Разумовский проезд,Савёловский район,Северный административный округ,Москва,125167,
bed34619df17c7524258977158d40694,8 к1,улица Академика Пилюгина,Ломоносовский,Юго-Западный административный округ,Москва,117393,Ломоносовский район
a42526db555f8578d2627d074cdcbdb5,53 к1,Онежская улица,Головинский,Северный административный округ,Москва,125414,Головинский район
20454ebc00f9bdd21823bd6a3709c0c9,6,улица Чистяковой,Микрорайон Кутузовский,,Московская область,143005,Одинцовский район
b756a8a3af099be7a61ab9793c54a4a4,16,Хорошёвское шоссе,Хорошёвский район,Северный административный округ,Москва,125167,
81c5db9d5abb186f24e358998e5b0ad7,36,Дубнинская улица,Восточное Дегунино,Северный административный округ,Москва,127591,район Восточное Дегунино
62ac883fe20bd5e8aacaf5aa732495fa,,улица Лобачевского,Проспект Вернадского,Западный административный округ,Москва,119454,район Проспект Вернадского
974a9bed7ff8c8f355f8ae19fea6bd13,11 к1,улица Введенского,Коньково,Юго-Западный административный округ,Москва,117342,район Коньково
a603bcd60cad424ea7236b6f4d4a4563,4,2-й Мосфильмовский переулок,район Раменки,Западный административный округ,Москва,121354,
27e4d2ec07610755ff7311632004f206,8,улица Климашкина,Пресненский район,Центральный административный округ,Москва,123557,
e5bcc97dbeda4155d08e1fe39967221f,132,Ленинградское шоссе,Левобережный,Северный административный округ,Москва,125445,район Левобережный
018766db470412c552b3ef8392c8899f,66 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125315,район Аэропорт
cc8071a4432cd7ac8cf73ffb9a012790,8,3-й Сетуньский проезд,район Раменки,Западный административный округ,Москва,119136,
c132b04ccf98a1653aa4553e891a2fa1,31/45,Новогиреевская улица,,Восточный административный округ,Москва,111397,район Перово
149dec2c95044aae42722d09a29cf81c,13 к2,Бирюлёвская улица,район Бирюлёво Восточное,Южный административный округ,Москва,115569,
808f32465170bc08902d5300f803eda4,,Планерная улица,Алёшкино,Северо-Западный административный округ,Москва,125481,район Северное Тушино
293e36af373b42fc67a7424196787d70,96 к1,Волгоградский проспект,Кузьминки,Юго-Восточный административный округ,Москва,109428,район Кузьминки
a8cc7d055f2d5d91ccd1edb88b9dbe21,2 к5,2-я Рейсовая улица,,Западный административный округ,Москва,111674,район Внуково
bbb92fba0889cadb9d6b37d49cd056a3,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
d7ce93916df5fa95d7616aa431872553,,Зеленые аллеи бульвар,5-й микрорайон,,Московская область,142700,городское поселение Видное
0ad9f96ffa113b5cd411d0a5f43c43ea,35 с2,улица Нижние Поля,Марьино,Юго-Восточный административный округ,Москва,109382,район Марьино
72e224809077bd3c6b915941c3b521f5,,улица Бунинская Аллея,район Южное Бутово,Юго-Западный административный округ,Москва,117041,
7ef70d80d183303808f6a9c36690c8f2,,В2,,,Московская область,142015,
f53a0330cb191a16722139fa5c520217,57 с1,улица Плющиха,район Хамовники,Центральный административный округ,Москва,119121,
64d26a815780592af6c216556bec72bf,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
3d48f643c984d87a0f42249454d3eab6,1,улица Маршала Мерецкова,район Щукино,Северо-Западный административный округ,Москва,123060,
288cb60c57102f483388f0e4f78ba047,,улица Гурьянова,Печатники,Юго-Восточный административный округ,Москва,109548,район Печатники
2222e244917e9f3d0aa33462adc78c34,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
597bd261a5f3a9d712f08110c50bf592,54,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
54643a6664219b718523f2a8299d3557,10 к1,улица Мнёвники,район Хорошёво-Мнёвники,Северо-Западный административный округ,Москва,123103,
bbefbc501d9dffd49c8bb5aca2465b41,22/25,Елецкая улица,Орехово-Борисово Южное,Южный административный округ,Москва,115583,район Орехово-Борисово Южное
6c2de5b5b53f4fb5e8c2280c2b6ad56d,,проспект Андропова,Коломенка,Южный административный округ,Москва,115114,район Нагатинский Затон
e16f8ce8b0b7b96c70eaed45d9cbdeae,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
3c25b0342da9c893c67fa36c65038c89,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
63a6262ed8507cf9cfe8cf3f976a85ba,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
58c083c27c94906195433919b2c9ed5b,7 с10,Боровая улица,район Лефортово,Юго-Восточный административный округ,Москва,111020,
92700d69fd9bd2920ab39f690bd14efa,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
2143a7be27893752279d76c484916191,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
914d091060f37973e321c3e4b3d06a71,137А с1,Ленинский проспект,район Тёплый Стан,Юго-Западный административный округ,Москва,117513,
d3a23b34929b27f28c50c4dd1cae0e5e,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
33177b0005d238778b12fbf6d42c084f,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
c530c1ff972f6b72d4016b22d1cf8229,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
dc79da5645fdce72c81e9ccfd9f192bd,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
2c2b8e3a80ff882cfb532d625687f522,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
b60ab8db27e415a38f74563ca429653d,,Университетский проспект,Гагаринский,Юго-Западный административный округ,Москва,119333,Гагаринский район
eb2465b83ca1a89c097f76d0daecdf31,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
ac7c2ba59cdf525948c5491d2dd486b0,17 с11,Комсомольский проспект,район Хамовники,Центральный административный округ,Москва,115054,
aadf48b98477b4b54a8cd46a0cd608b2,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
3a7fd65105ee318218b90ee6ae5dd4f4,78 к1,Ленинградский проспект (дублёр),Сокол,Северный административный округ,Москва,125167,район Сокол
c427e87577dd395ac351b12d31b44b95,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
92c98b5e430bedbaa883896b20ceed71,3,улица Горбунова,Сетунь,Западный административный округ,Москва,121596,Можайский район
1a0d201bc78d9cb78a338d8644116fac,31/45,Новогиреевская улица,,Восточный административный округ,Москва,111397,район Перово
598e90fb4f4c32dbf3f3979133feceb0,2А,Большая Филёвская улица,район Филёвский Парк,Западный административный округ,Москва,121087,
6d95100b899d4cdbcb9f8c1deb9cc641,22/25,Елецкая улица,Орехово-Борисово Южное,Южный административный округ,Москва,115583,район Орехово-Борисово Южное
ebac9d49568435d0c90ef7fbc07c40f6,60,Мосфильмовская улица,район Раменки,Западный административный округ,Москва,119590,
ce60c4be6a5094acb4f1bc73a1fae979,69,Ленинградский проспект,Сокол,Северный административный округ,Москва,125167,район Сокол
0bd675d5cbf85733b07ee4b9010d7eb3,18,Вертолётная улица,Коренёво,,Московская область,140052,
452d7a59c68871f7d2a9df6282e0ff50,,Носовихинское шоссе,Новокосино,Восточный административный округ,Москва,111672,район Новокосино
67830366949927e18829de611b4f308f,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
53efbda25420a2e7d3e4745423d3fb47,12,Бескудниковский бульвар,Бескудниково,Северный административный округ,Москва,127540,Бескудниковский район
8c995f5307b44f4ce60ace999dd9970b,55,улица Архитектора Власова,Обручевский,Юго-Западный административный округ,Москва,117630,Обручевский район
5f320c700f7d3e1241050bda6f7c513f,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
57d36d3bc29d98d022ff58d5400a5267,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
934565d7cc2e02638aef8916bdc7ab5a,,Шипиловский проезд,Орехово-Борисово Северное,Южный административный округ,Москва,115569,район Орехово-Борисово Северное
bb00a0dc5b681c850930714c2b244e1b,,,Чернево-2,,Московская область,143405,Красногорск
1537cdd4ee2a6304a07532b743974466,,Смольная улица,Левобережный,Северный административный округ,Москва,125195,район Левобережный
97bbe5acbe88408e5f10749262f09863,53,проезд Шокальского,Северное Медведково,Северо-Восточный административный округ,Москва,127221,район Северное Медведково
50e01322992b177bfd65895d05cb2ee8,37А к14 с7,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
07615406e7397e5a2e2474b7104b0d42,9,Малахитовая улица,Ростокино,Северо-Восточный административный округ,Москва,129128,район Ростокино
eec81acf0ffe69a79d3434e15fdad49e,,Ленинградский проспект (дублёр),Сокол,Северный административный округ,Москва,125167,район Сокол
e5268522f1c363d3dc20f61aa03f507c,,улица Ермакова Роща,Пресненский район,Центральный административный округ,Москва,123290,
40ac960a9db484101572bcf95fe50370,7 с22,Дербеневская набережная,Кожевники,Южный административный округ,Москва,115114,Даниловский район
1cde64c9d92ebee50256e0569c85960c,46 к2,Севанская улица,район Царицыно,Южный административный округ,Москва,115516,
374049e4ee628e0de0f8231c9603e556,7 с22,Дербеневская набережная,Кожевники,Южный административный округ,Москва,115114,Даниловский район
f46a53fe2ae64c57de7e897f4ffff3fd,22,улица Авиаторов,Солнцево,Западный административный округ,Москва,119620,район Солнцево
7c3825b9cdea0278d4f98b18b8135215,3 к2,Поклонная улица,Дорогомилово,Западный административный округ,Москва,119136,район Дорогомилово
a843c56d6eaf8fd1cfb4636f2e6e5624,12,улица Твардовского,район Строгино,Северо-Западный административный округ,Москва,123458,
bf1923849c85cc892b2fc9abd91342e5,4,Весёлая улица,район Царицыно,Южный административный округ,Москва,115516,
6b4c44adf359e8338c76a3c9fd33c180,31/45,Новогиреевская улица,,Восточный административный округ,Москва,111397,район Перово
77fe0cc5a25a75d9b0b5a5aef88e7c84,15,Крылатская улица,Татарово,Западный административный округ,Москва,121614,район Крылатское
243cd855699ae3e5a4d40c123e4dd115,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
b00d2c89ff79aca3a6791b2b4d4a5b78,1,Дербеневская улица,Кожевники,Южный административный округ,Москва,115114,Даниловский район
673d3540fd96dee8cd957b08160237cb,32,Кутузовский проспект,Дорогомилово,Западный административный округ,Москва,119136,район Дорогомилово
6cbdff3e689ddb29989de18294a5a248,13А,Кировоградская улица,район Чертаново Центральное,Южный административный округ,Москва,117519,
1f4ae69e04caa45e476bf02d11c35aef,6/6 к8,улица Доватора,район Хамовники,Центральный административный округ,Москва,119048,
2f81667e3e38e9b9cb57bf5934baa909,1 к3,Спасская улица,,Северо-Западный административный округ,Москва,143405,район Митино
35eae459b851c0f7b9f79c4953d63194,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
59f47a9eb25f951693b17faa2bb63389,7,Лесная улица,Тверской район,Центральный административный округ,Москва,125047,
f835855e46864cc919d8e80c2ed73701,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
1619e5a5dcb9086a765ccd06743ba267,8,2-й Саратовский проезд,район Текстильщики,Юго-Восточный административный округ,Москва,109125,
55cea8c19d756ad979b9f2efeafe1628,6,1-я Рейсовая улица,,Западный административный округ,Москва,111674,район Внуково
f0b72bb79f13922cb787846fb5acdc4f,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
c3db524810a387b2ace80295c7e23c7f,22,Киевская улица,Дорогомилово,Западный административный округ,Москва,УЛИЦА МОЖАЙСКИЙ ВАЛ,район Дорогомилово
85a4bcb7b2034ea7f7ea387ece2200a7,,Ленинградский проспект (дублёр),Сокол,Северный административный округ,Москва,125167,район Сокол
68d01daba1355df91e2ff4abdd3244eb,3,улица Игоря Мерлушкина,Изумрудные холмы,,Московская область,143408,
5dd9f9be03cd59079ade1ca3b9105773,12,улица Климашкина,Пресненский район,Центральный административный округ,Москва,123557,
cb05edeaf8bfb24f6f854fc2bf3372e5,,улица Бестужевых,Отрадное,Северо-Восточный административный округ,Москва,127566,район Отрадное
e8bff590e9a510d507c1749d64e62d58,3,Тверская улица,Тверской район,Центральный административный округ,Москва,125009,
6865dae292e5fb31f60530013e8ee8b7,,,район Ховрино,Северный административный округ,Москва,125475,
3ce851a0d0073471207c5a1febb318ec,27,ул. 70-летия Победы,,,Московская область,143441,
a32a3e1de04e72485abc720d139f521c,4А к2,улица 9 Мая,Новые Химки,,Московская область,141407,Химки
8fea313848b643e3a50767087e3f4ecb,24 к1,Севастопольский проспект,,Юго-Западный административный округ,Москва,117209,район Черёмушки
5d7277b4ffecc4ffd053c675b8e028ed,53/55,Большая Пироговская улица,район Хамовники,Центральный административный округ,Москва,119435,
e6ff3fdc20a9b2303630a7d0fea5ab11,2,2-й Верхний Михайловский проезд,Донской,Южный административный округ,Москва,115419,Донской район
5c57f1df8adea992652750ca2e9592f8,2,2-й проезд Перова Поля,Перово,Восточный административный округ,Москва,111141,район Перово
e116dc79daf21c715c59cd11c1c1ae35,16,улица Панфилова,Новобутаково,,Московская область,141407,Химки
c423bebf28ebc430e27131cffbfe3a01,68,улица Большая Ордынка,район Замоскворечье,Центральный административный округ,Москва,115054,
c4aea726041d134c94269a4da814ead3,17 к1,Симферопольское шоссе,Дрожжино,,Московская область,142718,Булатниковское сельское поселение
7e346e5cb4cc675f297cd19cb1ea1886,30 к3,улица Дмитрия Ульянова,Академический,Юго-Западный административный округ,Москва,117036,Академический район
4079298fb6edfaad040a0d9617287e83,42,улица Октября,Южный Реутов,,Московская область,143969,
4ce5410307047a3b999c0966c321cff7,11 к2,Красноармейская улица,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
79a19bb745b13848a3582cb11d97e386,20,улица Самуила Маршака,Переделкино Ближнее,Новомосковский административный округ,Москва,108817,поселение Внуковское
251f3e1bf729632b61a7a18eaed35c6f,9,улица Трофимова,,Южный административный округ,Москва,115432,Даниловский район
b53273cfb31cbfb6faa987d8bf18962d,,улица Авиаконструктора Микояна,Хорошёвский район,Северный административный округ,Москва,125167,
2961ec19a7933d8aad56622acfe2bc92,,Ферганская улица,Выхино,Юго-Восточный административный округ,Москва,109428,район Выхино-Жулебино
5fb5d57a41235524eb653ba1d4fc782c,70 с1,Люсиновская улица,район Замоскворечье,Центральный административный округ,Москва,115093,
4c423a4e66bc86ac02fe55f2a7d04fe1,5,Театральный проезд,Тверской район,Центральный административный округ,Москва,109012,
7a081d92f2718266f4c559d55650d695,,Космодамианская набережная,район Замоскворечье,Центральный административный округ,Москва,115035,
f22ebde1b057e1448df36b404626c65f,23 к1,Смольная улица,Головинский,Северный административный округ,Москва,125518,Головинский район
f76e383680b0831c47d86896182feed9,4,Тепличный переулок,район Щукино,Северо-Западный административный округ,Москва,123298,
4684c40ccebbf8a0345bc300c4cb4841,4,2-й Новоподмосковный переулок,Войковский,Северный административный округ,Москва,125167,Войковский район
43c59a926ccfa2880ac05bca8ca1c4d3,46 к2,Севанская улица,район Царицыно,Южный административный округ,Москва,115516,
70633c0afe902f925fd376c0ab1d17d6,5,Волоколамское шоссе,Павшино,,Московская область,143402,Красногорск
67623c3e05c9936aae5aba3f306f9cf7,12 с2,Большая Грузинская улица,Пресненский район,Центральный административный округ,Москва,123317,
3dea2c17a8703166cf482fc199a511b8,24/15,улица Большая Лубянка,Мещанский район,Центральный административный округ,Москва,115054,
813b00065af168fbad6122b6475d3c90,6,улица Стефановского,Чкаловский,,Московская область,141103,Щёлково
0c3c17a3dadd81ee8bc2e3669cd09bd6,1,Большая Дорогомиловская улица,Дорогомилово,Западный административный округ,Москва,121248,район Дорогомилово
eb6b5d4818c3f8de711ac46d23d6d67b,16/2,Звёздный бульвар,Останкинский район,Северо-Восточный административный округ,Москва,127427,
18a39301a282fe9b16b38ff2f20c2f56,3,улица Ивана Бабушкина,Академический,Юго-Западный административный округ,Москва,117292,Академический район
a18c0258dc03cd8125e86a96b48d1e59,19/18 к1,Большая Филёвская улица,район Филёвский Парк,Западный административный округ,Москва,121309,
19ba3ee44edba091d03faf5ee1dbdc52,,Чечёрский проезд,район Южное Бутово,Юго-Западный административный округ,Москва,117041,
8228445d17287d6b5e3360e3e5e4e997,10 к1,Комсомольская улица,Южный Реутов,,Московская область,143969,
0b74ebd80c8f044f8345a4cf96d9bdee,67 к2,Сиреневый бульвар,Восточное Измайлово,Восточный административный округ,Москва,105484,район Восточное Измайлово
fce400c7d014a6bdf975bbb13eb88e88,35,бульвар Матроса Железняка,Коптево,Северный административный округ,Москва,125167,район Коптево
3387171b8c5a9098d31ad1b594d2558d,11,улица Авиаконструктора Петлякова,,Новомосковский административный округ,Москва,142750,
3860318f4321d95f215d184d757f31c7,13 к4,улица Строителей,Ломоносовский,Юго-Западный административный округ,Москва,119311,Ломоносовский район
a8352f9153753d978b4234e3a14bff71,3,улица Жирохова,Южный,,Московская область,141733,
18f8a8ae8ea05ddd824447982901bd83,77 к1,Зелёный проспект,Новогиреево,Восточный административный округ,Москва,111396,район Новогиреево
d840e9fe0fa21550f75217c4ef9b65b3,25 с4,Можайское шоссе,Можайский,Западный административный округ,Москва,121357,Можайский район
74772f23292415e9be2f63859a14d825,10А,улица Борисовские Пруды,Борисово,Южный административный округ,Москва,115569,район Братеево
9c8cd247e4751fc62b4d34cf7e6bf8cd,,Нововатутинский проспект,,Новомосковский административный округ,Москва,108818,поселение Десёновское
f5146bcc648a6318a1c76b2322802fbd,104,Профсоюзная улица,Коньково,Юго-Западный административный округ,Москва,117437,район Коньково
0d78cada29ba355a950bb2619274a342,5,улица Гончарова,Бутырский,Северо-Восточный административный округ,Москва,127254,Бутырский район
85c77ff1551ab490629623019d4fe7fb,10 к1,Реутовская улица,Вешняки,Восточный административный округ,Москва,111539,район Вешняки
e95beb3e4d6cdd299bb0d366a1d7f973,18Б,проспект Пацаева,Водники,,Московская область,141707,Долгопрудный
73db4c7114b7d419a0aa68ed79051bb6,2А с1,2-я Рейсовая улица,,Западный административный округ,Москва,111674,район Внуково
76a3f9de6527b3107f9962854d3bea95,55,улица Архитектора Власова,Обручевский,Юго-Западный административный округ,Москва,117630,Обручевский район
183c7e5d27fd19a6c0ffecc9f86b5284,13,Планетная улица,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
b6e894b3592997b324177aa8cecad039,55,улица Ленина,Чернево,,Московская область,143408,Красногорск
f4a93fdd3eb2ca269cc53fa2e6d62ca6,21,Бутырская улица,Савёловский район,Северный административный округ,Москва,127015,
14f6e545eaa715ce5d727e8fee3e7bc5,13,улица Генерала Тюленева,район Тёплый Стан,Юго-Западный административный округ,Москва,117465,
d42c8ea09b8aea5a010f52aa7239cfe8,27,Борисовская улица,,Восточный административный округ,Москва,105187,район Соколиная Гора
f1fbbe2b7af3fa50a54ffb1e0adddf01,11,Совхозная улица,Левобережный,,Московская область,141707,Химки
59db390f26124971532168b984e915cd,8,3-й Сетуньский проезд,район Раменки,Западный административный округ,Москва,119136,
32d7a3eb327325cb1149c7c59e188d04,6 к3,Балтийская улица,Сокол,Северный административный округ,Москва,125167,район Сокол
b1c02a15d24f3a8b408f6b8fb72be342,,Минская улица,,,Московская область,143090,
f7c808de3f9eebc18afd41a297a02b9b,9,Гусятников переулок,Красносельский район,Центральный административный округ,Москва,101000,
d34650d09bf9b877c96562cc64cb1975,,Новотушинская улица,,,Московская область,143441,
b7d419862f276066a24e10c0665ef89f,5 к5,Лазоревый проезд,Свиблово,Северо-Восточный административный округ,Москва,129323,район Свиблово
742482ea3ab1f987f6a1563f413090bf,19 к3,Новопесчаная улица,Сокол,Северный административный округ,Москва,125167,район Сокол
0f5c2130f99a59806a6a4177ffcb3076,,Подмосковный бульвар,Павшинская Пойма,,Московская область,143405,Красногорск
89f71db27c9208fb7be2a08003a67e94,,Юбилейная улица,Ядреево,,Московская область,141014,Мытищи
02f67ed24502248d8a3a3f0f28da36a3,97,Профсоюзная улица,Коньково,Юго-Западный административный округ,Москва,117647,район Коньково
9c118465734060bc690e443fcb65eeac,6-8 к1,Яузская улица,Таганский район,Центральный административный округ,Москва,109240,
90ce7e288b6f24ecfa95ed39e95a118d,,улица Татьянин Парк,,Новомосковский административный округ,Москва,117607,поселение Московский
ccbd5c47443b22e6105788c554be7bd9,23,Магнитогорская улица,район Ивановское,Восточный административный округ,Москва,105568,
809493debb49d0a4ae3aebe6271fd9b1,11 к1,Каширское шоссе,Нагатино-Садовники,Южный административный округ,Москва,127238,район Нагатино-Садовники
41c906f2f3d5cf302651f63b03f02dc1,8 к1,улица Академика Челомея,Обручевский,Юго-Западный административный округ,Москва,117630,Обручевский район
9bcd452100a7af2132aab85dee95ba39,25 к2,Голубинская улица,район Ясенево,Юго-Западный административный округ,Москва,117593,
7e1ef5cf55dac069c4e48a5a82ab170e,18,Петровско-Разумовский проезд,Савёловский район,Северный административный округ,Москва,125167,
bc8cbfaee8f770b08ae872fefd86fb06,11 к1,улица Введенского,Коньково,Юго-Западный административный округ,Москва,117342,район Коньково
9632ac74791772a0adbb96d677f20f78,30 с11,Вольная улица,Соколиная Гора,Восточный административный округ,Москва,105187,район Соколиная Гора
f203163e3433efa8e7f6a8b3711fda3d,23 к1,Смольная улица,Головинский,Северный административный округ,Москва,125518,Головинский район
a9c5803a2614fd1020ee99fa34b80aa2,,улица Лобачевского,Проспект Вернадского,Западный административный округ,Москва,119454,район Проспект Вернадского
a1552bbc89d4e4e0a7f65faeb99633a2,146 к3,Профсоюзная улица,район Тёплый Стан,Юго-Западный административный округ,Москва,117632,
431454fcd4c50eb0cc77d52c78eab5a0,37/6,Трубная улица,Мещанский район,Центральный административный округ,Москва,115054,
c0128bc67a60f775f90ef7705c6fccf2,,,Новогорск,,Московская область,141435,Химки
0e8aefaeb330caa0efddfe74378f0a4b,89,Бутырская улица,Савёловский район,Северный административный округ,Москва,127015,
f07b2b7295a07272a2dd49713986efd9,3 к3,3-й Некрасовский проезд,Новая Деревня,,Московская область,141207,Пушкино
fe256829639c1765921eb5eff74ae6db,11 к1,улица Кибальчича,Алексеевский,Северо-Восточный административный округ,Москва,127427,Алексеевский район
7aa7bd7517651ad40b9831dc57217232,19 к3,улица Черняховского,Аэропорт,Северный административный округ,Москва,125319,район Аэропорт
8bb9be586bf1eeccffdfcdbe265fcbd3,у д55,улица Ленина,Чернево,,Московская область,143405,Красногорск
8190f899572e451d91d0691107948d2c,21 к3,Новоясеневский проспект,район Ясенево,Юго-Западный административный округ,Москва,117593,
9a89601752c636c5df5396826228bb79,17 к1,Бескудниковский бульвар,Бескудниково,Северный административный округ,Москва,127540,Бескудниковский район
9f8b2a7c755fe140577dec3783aa2552,2А,Большая Филёвская улица,район Филёвский Парк,Западный административный округ,Москва,121087,
9a40dc177d0ca96a6dbb41c63aaa1f5e,1,2-й Мичуринский тупик,Сходня,,Московская область,141400,Химки
78b57a8d4c044bf099b8b8929ec2f425,35 к4,улица Верхние Поля,Марьинский парк,Юго-Восточный административный округ,Москва,127566,район Марьино
1fee50443cfa8dd86244710001ba1f0c,18,Коломенская улица,Нагатинский Затон,Южный административный округ,Москва,115142,район Нагатинский Затон
d0cf10fcb39ca42f0f0228264102b66d,39 с53,Ленинградское шоссе,Войковский,Северный административный округ,Москва,125212,Войковский район
ea15dd5c5af1a515db04f7695950bb1b,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
48b1d7372582babec7466142feb7d8c4,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
5c14344aadd148d5f64ea286fb7931db,,улица Гурьянова,Печатники,Юго-Восточный административный округ,Москва,109548,район Печатники
8460aac90a70b1171307472f062a60c8,69Г,Измайловское шоссе,район Измайлово,Восточный административный округ,Москва,105187,
faea02e55e1194941e4e5bceb6453350,55,улица Архитектора Власова,Обручевский,Юго-Западный административный округ,Москва,117630,Обручевский район
a78c88977e3159232454eb6b017cd8b8,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
9a69547290c93e3e5c90e1ba46feac2e,10 к1,улица Мнёвники,район Хорошёво-Мнёвники,Северо-Западный административный округ,Москва,123103,
6c74f23ea8930d9c1dff19d20f9fdbb0,33 к2,проспект Андропова,Коломенка,Южный административный округ,Москва,127238,район Нагатинский Затон
5e1574b825e1b3f2521e4a89eeb9f330,18 с55,улица Гамалеи,район Щукино,Северо-Западный административный округ,Москва,123098,
14315719eec8555731812f3e25673b4d,43 с1,Сельскохозяйственная улица,Свиблово,Северо-Восточный административный округ,Москва,127560,район Свиблово
71c17cd63756fc7d583329b60feab09a,15 с28,Ленинградский проспект,Беговой,Северный административный округ,Москва,125167,район Беговой
d4a2cf7c9ad9c9ee92b86fd49f7dc7a2,18 к7,проспект Андропова,,Южный административный округ,Москва,115114,Даниловский район
6ed83b798d450a57b4f2ea13f786eee2,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
954e3a020c72d33cee05bbd9d26f8cb4,36 к5,улица Новаторов,Обручевский,Юго-Западный административный округ,Москва,117421,Обручевский район
4e1130bfe35faee2ad7d59c865d79850,21А,проспект Андропова,Коломенка,Южный административный округ,Москва,115487,район Нагатинский Затон
37d3f4656bcc4704ce73d97cfda525d5,5,Лесная улица,Тверской район,Центральный административный округ,Москва,125047,
e3cfc8bd4af24810c3b8ec139dcae648,,9-я Парковая улица,район Измайлово,Восточный административный округ,Москва,105122,
4c2c95cfb5cd30b4173b81c457c53f64,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
bd4afe157591cf81df8a5609410dc5dc,10 с2,Товарищеский переулок,Таганский район,Центральный административный округ,Москва,109004,
cd1018dc189a23bb25d9f44a595c6bdb,74 к1,Ленинградский проспект,Сокол,Северный административный округ,Москва,119049,район Сокол
f7580dfe719791adc395e0d97ba6e76f,,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
67913f4aa7f3faf4f72f5326e78006f3,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
8d37994cd4d1cf42158903e7e8eab160,39 с14,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
cbddce6d86839021acbf25c9f2d580d8,7 с10,Боровая улица,район Лефортово,Юго-Восточный административный округ,Москва,111020,
e2e92f2ecf6f992d20ef0a7953cf95c7,,Ленинградский проспект,Сокол,Северный административный округ,Москва,125167,район Сокол
40eccd092835590bc382ebf110dd24da,32 к1,Кутузовский проспект,Дорогомилово,Западный административный округ,Москва,119136,район Дорогомилово
2fd56eb81907da9beebff98078528e83,74 к1,Проектируемый проезд № 6097,,Северный административный округ,Москва,125167,район Аэропорт
fbdb65df77029a05e2c2c33459dff803,54,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
86bca4f6d4c7a45593059b0b8d419c6a,36,улица Герасима Курина,район Фили-Давыдково,Западный административный округ,Москва,121108,
0318b3800c290466727a54513df6385c,17А,улица Радиоцентра № 5,п.Радиоцентра,,Московская область,141103,Щёлково
d5c457a9c87c7813b3fdb29e3dcb53ca,,"МКАД, 47-й километр",район Тропарёво-Никулино,Западный административный округ,Москва,119606,
dc51f7d0552f41757752ab42017e1931,72 к3,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
